yaw_delta,pitch_delta,target_yaw,target_pitch,since_attack,distance,on_ground,delta_x,delta_y,delta_z,target_velocity_x,target_velocity_y,target_velocity_z,player_velocity_x,player_velocity_y,player_velocity_z,yaw,pitch
0.166962,-7.806550,-176.151184,2.669757,0.080000,3.185797,0.000000,0.213615,-0.148390,-3.175162,-0.518282,0.164750,-0.003228,-0.065843,-0.301535,0.162171,-176.318146,10.476307
2.243896,-6.457311,-175.930328,1.049151,0.160000,3.439348,0.000000,0.244050,-0.062971,-3.430101,-0.075875,0.419875,0.004375,-0.058770,-0.373904,0.129776,-178.174225,7.506462
0.378235,-8.734280,-175.568695,-5.032917,0.240000,3.497769,0.000000,0.269206,0.306857,-3.473867,-0.075875,0.419875,0.004375,-0.052741,-0.444826,0.094921,-175.946930,3.701363
-1.749573,-9.228276,-175.283600,-6.919023,0.320000,3.520300,1.000000,0.287345,0.424077,-3.482830,-0.062750,0.248125,0.003625,-0.046355,-0.078400,0.063250,-173.534027,2.309253
-1.525574,-7.721499,-175.059601,-3.834522,0.400000,2.937671,0.000000,0.252425,0.196458,-2.920205,-0.062750,0.248125,0.003625,0.002049,0.333200,-0.206675,-173.534027,3.886977
-1.110657,-9.238663,-175.015900,-1.268164,0.480000,2.514233,0.000000,0.218385,0.055639,-2.504113,-0.062750,0.248125,0.003625,0.002613,0.248136,-0.211113,-173.905243,7.970499
-1.109879,-10.978083,-175.850357,-0.223351,0.560000,2.371467,0.000000,0.171598,0.009244,-2.365233,-0.062750,0.248125,0.003625,0.002463,0.164773,-0.215169,-174.740479,10.754731
-2.685089,-15.749255,-176.775940,-1.189408,0.640000,2.226263,0.000000,0.125180,0.046212,-2.222260,-0.062750,0.248125,0.003625,0.002127,0.083078,-0.218893,-174.090851,14.559847
-3.549011,-20.706913,-178.289490,-1.599487,0.720000,2.117620,0.000000,0.063185,0.059109,-2.115852,-0.062750,0.248125,0.003625,0.002388,0.003016,-0.222256,-174.740479,19.107426
-5.031815,-26.040882,-179.957901,-4.334838,0.800000,2.011808,0.000000,0.001476,0.152067,-2.006052,-0.062750,0.248125,0.003625,0.002127,-0.075444,-0.225342,-174.926086,21.706043
-3.877991,-23.294155,178.133392,-5.486034,0.880000,1.920122,0.000000,-0.062259,0.183574,-1.910312,-0.062750,0.248125,0.003625,0.000000,-0.152335,-0.205061,-177.988617,17.808121
-1.392181,-18.661625,176.071808,-9.020559,0.080000,1.862205,0.000000,-0.125995,0.291973,-1.834853,-0.062750,0.248125,0.003625,0.000000,-0.227688,-0.186606,177.463989,9.641065
-4.779968,-17.583809,173.890472,-10.541356,0.160000,1.796080,0.000000,-0.187930,0.328584,-1.755738,-0.062750,0.248125,0.003625,0.000000,-0.301535,-0.169811,178.670441,7.042453
-11.307968,-23.290382,171.074631,-14.484589,0.240000,1.755324,0.000000,-0.263676,0.439041,-1.678952,-0.062750,0.248125,0.003625,0.012567,-0.373904,-0.167693,-177.617401,8.805795
-18.150085,-31.755871,166.645416,-17.381618,0.320000,1.678836,0.000000,-0.370066,0.501531,-1.558849,0.006875,0.419875,0.198875,0.028848,-0.444826,-0.168620,-175.204498,14.374251
-19.288483,-44.419579,158.175308,-21.785456,0.400000,1.496013,1.000000,-0.516449,0.555219,-1.289600,0.006875,0.419875,0.198875,0.044322,-0.078400,-0.168717,177.463791,22.634125
-21.671021,-37.651836,128.600250,-3.695195,0.480000,1.049034,0.000000,-0.818134,0.067609,-0.653113,0.006875,0.419875,0.198875,0.111389,0.333200,-0.301742,150.271271,33.956642
-4.460648,-32.372009,111.007813,11.051024,0.560000,1.084667,0.000000,-0.993794,-0.207912,-0.381637,0.006875,0.419875,0.198875,0.107598,0.248136,-0.297409,115.468460,43.423035
3.048553,-27.904673,100.419739,15.796785,0.640000,1.248222,0.000000,-1.181275,-0.339797,-0.217227,0.006875,0.419875,0.198875,0.090005,0.164773,-0.292942,97.371185,43.701458
13.564545,-26.421436,92.374390,15.887906,0.720000,1.418481,0.000000,-1.363122,-0.388318,-0.056520,0.006875,0.419875,0.198875,0.084880,0.083078,-0.289572,78.809845,42.309341
26.086670,-23.374559,85.035858,16.800203,0.800000,1.596251,0.000000,-1.522388,-0.461372,0.132233,0.006875,0.419875,0.198875,0.073779,0.003016,-0.281008,58.949188,40.174763
20.273132,-18.216131,79.407928,16.668589,0.880000,1.780408,0.000000,-1.676533,-0.510685,0.313515,0.006875,0.419875,0.198875,0.067139,-0.075444,-0.255717,59.134796,34.884720
8.747986,-10.859606,75.028717,16.043652,0.080000,1.968928,0.000000,-1.828011,-0.544149,0.488833,0.006875,0.419875,0.198875,0.061097,-0.152335,-0.232702,66.280731,26.903257
3.772400,-8.231944,72.002014,13.566886,0.160000,2.134541,0.000000,-1.973446,-0.500721,0.641135,0.006875,0.419875,0.198875,0.055598,-0.227688,-0.211759,68.229614,21.798830
2.257996,-7.363229,69.559555,11.280137,0.240000,2.288272,0.000000,-2.102772,-0.447600,0.783705,0.006875,0.419875,0.198875,0.043415,-0.301535,-0.175976,67.301575,18.643366
5.491180,-12.480503,66.389282,6.162863,0.320000,2.444580,0.000000,-2.226990,-0.262444,0.973452,0.000000,-0.078375,0.025375,0.030529,-0.373904,-0.138248,60.898102,18.643366
1.549957,-23.837231,61.984039,-0.739091,0.400000,2.625726,0.000000,-2.317840,0.033874,1.233251,0.161500,0.419875,0.131750,0.021299,-0.444826,-0.103052,60.434082,23.098139
-3.244293,-29.188725,58.210632,-3.677583,0.480000,2.863894,1.000000,-2.429270,0.183697,1.505587,0.161500,0.419875,0.131750,0.013084,-0.078400,-0.070970,61.454926,25.511141
-7.971741,-26.372490,57.937790,3.500617,0.560000,2.699150,0.000000,-2.283188,-0.164804,1.430141,0.161500,0.419875,0.131750,-0.127393,0.333200,0.144125,65.909515,29.873106
-14.099792,-24.765583,57.006760,9.098254,0.640000,2.697180,0.000000,-2.233753,-0.426505,1.450249,0.161500,0.419875,0.131750,-0.124373,0.248136,0.153255,71.106537,33.863838
-14.105835,-20.357246,55.887070,13.599399,0.720000,2.665732,0.000000,-2.145165,-0.626801,1.453105,0.161500,0.419875,0.131750,-0.123592,0.164773,0.160708,69.992889,33.956646
-8.355927,-17.862610,54.862274,16.465267,0.800000,2.623983,0.000000,-2.057815,-0.743734,1.448290,0.161500,0.419875,0.131750,-0.122465,0.083078,0.167689,63.218201,34.327877
-4.145020,-14.686207,53.504944,20.384132,0.880000,2.558813,0.000000,-1.928233,-0.891269,1.426564,0.161500,0.419875,0.131750,-0.118842,0.003016,0.175070,57.649963,35.070339
-2.233337,-13.210508,52.261307,22.787909,0.960000,2.475312,0.000000,-1.804709,-0.958742,1.396784,0.161500,0.419875,0.131750,-0.113328,-0.075444,0.182400,54.494629,35.998417
-4.773010,-10.882492,48.979202,25.208733,0.080000,2.303543,0.000000,-1.572438,-0.981119,1.367902,0.161500,0.419875,0.131750,-0.103128,-0.152335,0.165984,53.752197,36.091225
-12.015137,-12.756226,44.892395,25.840809,0.160000,2.125862,0.000000,-1.350365,-0.926604,1.355436,0.161500,0.419875,0.131750,-0.093847,-0.227688,0.151045,56.907532,38.597034
-36.128815,-14.140368,36.926979,25.199129,0.240000,1.718134,0.000000,-0.934012,-0.731522,1.242772,0.161500,0.419875,0.131750,-0.075662,-0.301535,0.152394,73.055786,39.339497
-61.093872,-17.475243,25.233040,20.379330,0.080000,1.328398,0.000000,-0.530852,-0.462594,1.126429,0.004375,-0.078375,0.003625,-0.063656,-0.373904,0.155741,86.326904,37.854572
-131.039124,-32.634338,1.041893,6.148312,0.160000,0.929567,0.000000,-0.016805,-0.099559,0.924067,0.004375,-0.078375,0.003625,-0.056785,-0.444826,0.159524,132.081024,38.782650
93.784805,-38.282383,-34.923084,-0.706234,0.240000,0.881781,1.000000,0.504761,0.010869,0.722935,0.118000,0.419875,-0.161375,-0.063628,-0.078400,0.158404,-128.707886,37.576149
-23.463814,-18.476479,-55.466457,13.995244,0.320000,1.374886,0.000000,1.099002,-0.332504,0.756272,0.118000,0.419875,-0.161375,-0.098982,0.333200,0.006316,-32.002644,32.471722
-66.931114,-14.497307,-63.202927,18.252838,0.400000,1.880767,0.000000,1.594318,-0.589077,0.805247,0.118000,0.419875,-0.161375,-0.074949,0.248136,-0.003703,3.728188,32.750145
-60.627903,-13.782433,-64.695534,19.246136,0.480000,2.226395,0.000000,1.900279,-0.733880,0.898440,0.118000,0.419875,-0.161375,-0.050405,0.164773,-0.002212,-4.067630,33.028568
-61.826897,-14.603025,-65.801720,18.239927,0.560000,2.540981,0.000000,2.201255,-0.795321,0.989203,0.118000,0.419875,-0.161375,-0.045869,0.083078,0.000000,-3.974823,32.842953
-62.810768,-15.532969,-66.599976,18.145254,0.640000,2.802206,0.000000,2.443847,-0.872682,1.057543,0.118000,0.419875,-0.161375,-0.041740,0.003016,0.000000,-3.789208,33.678223
-63.348072,-18.513273,-67.230087,16.649874,0.720000,3.036326,0.000000,2.682311,-0.869981,1.125883,0.118000,0.419875,-0.161375,-0.037984,-0.075444,0.000000,-3.882016,35.163147
-44.607948,-14.508009,-68.257927,16.571596,0.800000,3.232473,0.000000,2.877806,-0.921944,1.147663,0.118000,0.419875,-0.161375,-0.034565,-0.152335,0.000000,-23.649981,31.079605
-5.310638,-5.319751,-69.146187,15.272607,0.080000,3.405350,0.000000,3.069882,-0.897017,1.169443,0.118000,0.419875,-0.161375,-0.031454,-0.227688,0.000000,-63.835548,20.592358
2.122826,0.120349,-73.220795,12.081616,0.160000,3.400801,0.000000,3.183893,-0.711797,0.960011,0.118000,0.419875,-0.161375,-0.028623,-0.301535,0.000000,-75.343620,11.961267
-5.546768,-2.431007,-77.178215,7.674105,0.240000,3.390253,0.000000,3.276110,-0.452732,0.745620,0.118000,0.419875,-0.161375,-0.008792,-0.373904,0.004513,-71.631447,10.105112
-17.051727,-10.983894,-83.950119,1.627028,0.320000,3.274669,0.000000,3.255118,-0.092984,0.344992,0.118000,0.419875,-0.161375,0.014005,-0.444826,0.011411,-66.898392,12.610922
-27.309395,-15.273022,-91.794868,-0.341905,0.400000,3.164769,1.000000,3.163160,0.018875,-0.099123,0.118000,0.419875,-0.161375,0.034071,-0.078400,0.019481,-64.485474,14.931116
-37.659019,-9.093451,-105.949471,8.529090,0.480000,2.747034,0.000000,2.612074,-0.407417,-0.746511,0.118000,0.419875,-0.161375,0.237682,0.333200,0.115185,-68.290451,17.622541
-44.892967,-7.286129,-120.329506,16.090494,0.560000,2.694911,0.000000,2.234948,-0.746908,-1.307548,0.118000,0.419875,-0.161375,0.237832,0.248136,0.113395,-75.436539,23.376623
-46.057495,-8.457876,-137.178467,21.600904,0.640000,2.708591,0.000000,1.711778,-0.997141,-1.847158,0.118000,0.419875,-0.161375,0.238869,0.164773,0.109019,-91.120972,30.058781
-37.739182,-12.328163,-153.454132,23.670315,0.720000,2.899355,0.000000,1.186757,-1.164012,-2.375488,0.118000,0.419875,-0.161375,0.240553,0.083078,0.098754,-115.714951,35.998478
-25.188965,-11.984121,-169.024521,23.643126,0.800000,3.111409,0.000000,0.542654,-1.247789,-2.798110,0.118000,0.419875,-0.161375,0.239794,0.003016,0.079806,-143.835556,35.627247
-12.492569,-9.402287,178.335571,21.398956,0.880000,3.430080,0.000000,-0.092770,-1.251504,-3.192269,0.118000,0.419875,-0.161375,0.231896,-0.075444,0.053905,-169.171860,30.801243
-8.876648,-3.516172,166.731079,18.839582,0.080000,3.642682,0.000000,-0.791280,-1.176293,-3.355494,0.118000,0.419875,-0.161375,0.215383,-0.152335,0.026280,175.607727,22.355755
-16.540161,-2.393339,157.211487,15.136412,0.160000,3.922345,0.000000,-1.466539,-1.024191,-3.490715,0.118000,0.419875,-0.161375,0.194224,-0.227688,0.000796,173.751648,17.529751
-17.037231,-1.864538,147.805084,11.210441,0.240000,4.097373,0.000000,-2.141441,-0.796580,-3.401200,0.118000,0.419875,-0.161375,0.174221,-0.301535,-0.023049,164.842316,13.074979
-10.878891,-5.879310,139.671021,6.546015,0.320000,4.343143,0.000000,-2.792451,-0.495123,-3.289371,0.118000,0.419875,-0.161375,0.152479,-0.373904,-0.043355,150.549911,12.425324
-9.376419,-11.281553,131.985687,1.515002,0.400000,4.585968,0.000000,-3.407611,-0.121245,-3.066690,0.118000,0.419875,-0.161375,0.115962,-0.444826,-0.045796,141.362106,12.796556
-13.885971,-13.353704,125.527252,-0.000303,0.480000,4.897108,1.000000,-3.985463,0.000026,-2.845655,0.118000,0.419875,-0.161375,0.082012,-0.078400,-0.044298,139.413223,13.353402
-16.422729,-13.724836,120.577591,-0.000203,0.560000,4.869623,1.000000,-4.192455,0.000017,-2.477206,0.118000,0.419875,-0.161375,-0.091099,-0.078400,-0.034681,137.000320,13.724633
-20.169342,-13.724737,116.738174,-0.000104,0.640000,4.731703,1.000000,-4.225749,0.000009,-2.128863,0.118000,0.419875,-0.161375,-0.185938,-0.078400,-0.023704,136.907516,13.724633
-19.391113,-12.982249,114.175461,-0.000078,0.720000,4.198827,1.000000,-3.830571,0.000006,-1.719555,0.118000,0.419875,-0.161375,-0.237728,-0.078400,-0.017489,133.566574,12.982171
-12.162796,-12.146947,111.473572,-0.000045,0.800000,3.635925,1.000000,-3.383543,0.000003,-1.331010,0.118000,0.419875,-0.161375,-0.266039,-0.078400,-0.006152,123.636368,12.146901
-3.804382,-11.497285,110.087387,-0.000038,0.880000,2.856079,1.000000,-2.682344,0.000002,-0.980929,0.118000,0.419875,-0.161375,-0.278869,-0.078400,0.023484,113.891769,11.497247
-1.422562,-11.126041,109.499481,-0.000026,0.960000,2.100651,1.000000,-1.980167,0.000001,-0.701194,0.118000,0.419875,-0.161375,-0.279403,-0.078400,0.061894,110.922043,11.126016
4.470352,-11.868505,121.053467,-0.000028,0.080000,1.326466,1.000000,-1.136365,0.000001,-0.684241,-0.347378,0.419875,-0.230527,-0.166188,-0.078400,0.053635,116.583115,11.868478
36.012909,-22.416954,157.885880,-9.527592,0.160000,0.845799,1.000000,-0.314013,0.140000,-0.772769,-0.347378,0.419875,-0.230527,-0.220043,-0.078400,0.072331,121.872971,12.889363
66.668335,-17.706644,-138.883286,3.999427,0.240000,1.084046,0.000000,0.711127,-0.075608,-0.814701,0.171625,0.248125,-0.085875,-0.345597,0.333200,0.012767,154.448380,21.706070
12.902267,-20.861687,-121.187653,6.412848,0.320000,1.699934,0.000000,1.445151,-0.189865,-0.874796,-0.192625,0.164750,-0.247125,-0.336803,0.248136,0.003739,-134.089920,27.274534
-25.635078,-22.304426,-113.692535,5.805378,0.400000,2.344135,0.000000,2.135550,-0.237108,-0.937108,-0.192625,0.164750,-0.247125,-0.322623,0.164773,-0.013252,-88.057457,28.109804
-24.928253,-24.768461,-109.551849,3.898189,0.480000,2.956339,0.000000,2.779429,-0.200987,-0.987076,-0.192625,0.164750,-0.247125,-0.280290,0.083078,-0.024486,-84.623596,28.666651
-19.236427,-25.191584,-107.757790,3.103836,0.560000,3.479039,0.000000,3.308417,-0.188373,-1.059529,-0.192625,0.164750,-0.247125,-0.231979,0.003016,-0.020111,-88.521362,28.295420
-15.922829,-25.982271,-106.671494,2.220340,0.640000,3.942531,0.000000,3.773969,-0.152742,-1.130211,-0.192625,0.164750,-0.247125,-0.187922,-0.075444,-0.017703,-90.748665,28.202612
-12.893730,-26.019064,-105.869690,1.348278,0.720000,4.348263,0.000000,4.181376,-0.102313,-1.188705,-0.192625,0.164750,-0.247125,-0.147824,-0.152335,-0.016412,-92.975960,27.367342
-11.061317,-22.659407,-105.336533,-0.303684,0.800000,4.716747,0.000000,4.548716,0.025006,-1.247501,-0.192625,0.164750,-0.247125,-0.111364,-0.227688,-0.016137,-94.275215,22.355722
-5.048172,-16.082825,-104.798904,-0.780491,0.880000,4.985338,0.000000,4.819516,0.067923,-1.273285,-0.192625,0.164750,-0.247125,-0.078219,-0.301535,-0.016413,-99.750732,15.302335
-3.976494,-15.657720,-104.376854,-2.025925,0.960000,5.224239,0.000000,5.057467,0.184687,-1.296378,-0.192625,0.164750,-0.247125,-0.048328,-0.373904,-0.018862,-100.400360,13.631795
-3.681854,-16.806820,-103.896606,-3.546256,1.000000,5.366900,0.000000,5.199836,0.331962,-1.286516,-0.218875,0.419875,0.042625,-0.021172,-0.444826,-0.021350,-100.214752,13.260564
-3.009750,-18.122694,-103.224503,-4.769322,1.000000,5.318041,1.000000,5.159083,0.442172,-1.212397,-0.218875,0.419875,0.042625,0.003553,-0.078400,-0.023539,-100.214752,13.353372
-3.062485,-21.145956,-102.627609,-6.307660,1.000000,4.968143,1.000000,4.818623,0.545840,-1.079527,-0.218875,0.419875,0.042625,0.133380,-0.078400,-0.036530,-99.565125,14.838296
-2.989265,-20.993639,-102.275978,-3.092687,1.000000,4.253961,0.000000,4.150639,0.229507,-0.903164,-0.218875,0.419875,0.042625,0.312208,0.333200,-0.060277,-99.286713,17.900951
-2.954880,-25.176498,-101.684769,-1.057429,1.000000,3.710547,0.000000,3.633034,0.068476,-0.751358,-0.218875,0.419875,0.042625,0.306992,0.248136,-0.058593,-98.729889,24.119070
-2.365211,-29.923576,-100.909492,0.135188,1.000000,3.178051,0.000000,3.120605,-0.007490,-0.601480,-0.218875,0.419875,0.042625,0.302281,0.164773,-0.056838,-98.544281,30.058765
-1.757263,-30.308565,-99.930328,1.884778,1.000000,2.619055,0.000000,2.578420,-0.086146,-0.451415,-0.218875,0.419875,0.042625,-0.444000,0.248125,0.063625,-98.173065,32.193344
-0.446281,-27.292084,-98.619347,4.994069,1.000000,2.850609,0.000000,2.807714,-0.248154,-0.425598,-0.218875,0.419875,0.042625,-0.404040,0.164762,0.057899,-98.173065,32.286152
2.154182,-22.232914,-97.874969,8.475506,1.000000,3.122021,0.000000,3.058805,-0.460139,-0.423084,-0.218875,0.419875,0.042625,-0.367676,0.083067,0.052688,-100.029152,30.708420
4.932472,-21.120739,-97.231186,10.144526,0.080000,3.352185,0.000000,3.273532,-0.590428,-0.415359,-0.218875,0.419875,0.042625,-0.334586,0.003006,0.047946,-102.163658,31.265266
0.076187,-25.257191,-97.075943,12.690234,0.160000,3.576139,0.000000,3.462210,-0.785607,-0.429760,-0.218875,0.419875,0.042625,-0.287037,-0.075454,0.039873,-97.152130,37.947426
-15.193207,-25.290108,-97.217796,13.956628,0.240000,3.741184,0.000000,3.601968,-0.902326,-0.456171,-0.218875,0.419875,0.042625,-0.242521,-0.152345,0.050802,-82.024590,39.246735
-20.295372,-20.017326,-98.143631,14.681827,0.320000,3.862994,0.000000,3.699179,-0.979077,-0.529346,-0.223500,0.419875,0.031750,-0.206446,-0.227698,0.065118,-77.848259,34.699154
-11.894875,-18.080692,-100.323151,11.699650,0.400000,3.768151,0.000000,3.630135,-0.764110,-0.661223,-0.223500,0.419875,0.031750,-0.175032,-0.301544,0.079134,-88.428276,29.780342
-1.035477,-19.435274,-103.106361,5.704679,0.480000,3.621640,0.000000,3.509830,-0.359995,-0.817174,-0.223500,0.419875,0.031750,-0.143014,-0.373913,0.089194,-102.070885,25.139954
3.601379,-24.729683,-106.265244,-1.909923,0.560000,3.495322,0.000000,3.353559,0.116489,-0.978438,-0.223500,0.419875,0.031750,-0.110284,-0.444835,0.094029,-109.866623,22.819759
0.971161,-34.886616,-110.194717,-12.345280,0.640000,3.429014,0.000000,3.143798,0.733128,-1.156372,-0.223500,0.419875,0.031750,-0.078939,-0.514338,0.095617,-111.165878,22.541336
-3.339546,-39.332809,-114.783836,-16.791473,0.720000,3.339042,1.000000,2.902244,0.964613,-1.340040,-0.223500,0.419875,0.031750,-0.050193,-0.078400,0.096572,-111.444290,22.541336
-11.051643,-36.238102,-124.537621,-13.232728,0.800000,2.797976,0.000000,2.243646,0.640474,-1.544187,-0.223500,0.419875,0.031750,0.199160,0.333200,0.067287,-113.485977,23.005375
-14.817245,-34.075089,-134.242798,-9.491980,0.880000,2.444570,0.000000,1.727280,0.403136,-1.682233,-0.223500,0.419875,0.031750,-0.040250,0.419875,0.199000,-119.425552,24.583107
-12.272659,-24.831570,-142.742279,1.422077,0.960000,2.446207,0.000000,1.480480,-0.060713,-1.946387,-0.223500,0.419875,0.031750,-0.016431,0.333078,0.169700,-130.469620,26.253647
-6.863647,-17.683117,-150.883240,9.962646,1.000000,2.530315,0.000000,1.212671,-0.437765,-2.177220,-0.223500,0.419875,0.031750,0.002687,0.248016,0.139378,-144.019592,27.645763
0.041397,-8.746931,-156.228760,18.898832,1.000000,2.707245,0.000000,1.032428,-0.876871,-2.344006,-0.223500,0.419875,0.031750,0.013624,0.164656,0.108072,-156.270157,27.645763
2.915710,-1.333473,-161.150055,25.012981,1.000000,2.915199,0.000000,0.853533,-1.232617,-2.500104,-0.223500,0.419875,0.031750,0.012398,0.082963,0.098346,-164.065765,26.346455
1.635651,3.930290,-164.007782,29.534283,1.000000,3.132831,0.000000,0.750969,-1.544315,-2.620261,0.033375,0.419875,0.190750,0.011282,0.002903,0.089495,-165.643433,25.603992
1.612610,4.344818,-163.659607,29.577579,1.000000,3.153956,0.000000,0.771713,-1.556805,-2.632159,0.033375,0.419875,0.190750,0.010267,-0.078400,0.081440,-165.272217,25.232761
3.795074,2.438255,-162.126770,26.650131,0.080000,3.067003,0.000000,0.841295,-1.375675,-2.608880,0.033375,0.419875,0.190750,0.009343,-0.155232,0.074110,-165.921844,24.211876
10.223648,-1.053593,-160.524002,22.230206,0.160000,2.954343,0.000000,0.911802,-1.117712,-2.578271,0.033375,0.419875,0.190750,0.008502,-0.230527,0.067441,-170.747650,23.283798
11.260147,-10.353924,-156.796173,14.693222,0.240000,2.820206,0.000000,1.074831,-0.715327,-2.507311,0.033375,0.419875,0.190750,-0.009867,-0.304317,0.058502,-168.056320,25.047146
-1.652191,-20.880299,-152.631989,5.002117,0.320000,2.742775,0.000000,1.256060,-0.239152,-2.426507,0.186250,0.003000,-0.158250,-0.026429,-0.376630,0.049545,-150.979797,25.882416
-8.339340,-26.920641,-147.532654,-4.657728,0.400000,2.752268,0.000000,1.472594,0.223491,-2.314411,0.186250,0.003000,-0.158250,-0.029060,-0.447498,0.027589,-139.193314,22.262913
-1.765808,-34.393715,-142.165573,-15.379073,0.480000,2.854417,0.000000,1.688153,0.757002,-2.173656,0.186250,0.003000,-0.158250,-0.028174,-0.516948,0.001509,-140.399765,19.014641
7.045227,-40.218620,-136.231461,-21.946440,0.560000,2.993880,1.000000,1.920930,1.118927,-2.005329,0.186250,0.003000,-0.158250,-0.027863,-0.078400,-0.023555,-143.276688,18.272179
